Time (s),Speed (m/s),Sigma,Kill Rate,Mode,Row Spacing,Kill Total
600,12,49.5,0.9,4,0,5242.535852
600,12,49.5,0.9,4,0,5242.534961
600,12,49.5,0.9,4,0,5250.80973
600,12,49.5,0.9,5,0,7551.330828
600,12,49.5,0.9,5,0,7563.645347
600,12,49.5,0.9,5,0,7554.826598
600,12,49.5,0.9,5,0,7563.645365
600,12,49.5,0.9,5,0,7551.330634
600,12,49.5,0.9,5,0,7572.584981
600,12,49.5,0.9,5,0,7550.05527
600,12,49.5,0.9,5,0,7563.645402
600,12,49.5,0.9,5,0,7566.304777
600,12,49.5,0.9,5,0,7570.931036
600,12,49.5,0.9,5,0,7575.297969
600,12,49.5,0.9,5,0,7563.645391
600,12,49.5,0.9,5,0,7554.826323
600,12,49.5,0.9,5,0,7569.474807
600,12,49.5,0.9,5,0,7563.648752
600,12,49.5,0.9,5,0,7554.072785
600,12,49.5,0.9,5,0,7563.645365
600,12,49.5,0.9,5,0,7569.472267
600,12,49.5,0.9,5,0,7570.98195
600,12,49.5,0.9,5,0,7563.645365
