Time (s),Speed (m/s),Sticking C,k,killRate,Mode,Row spacing (m,Kill Total
600,12,0.75,0.6,0.5,4,10,4447.614228
600,12,0.75,0.6,0.5,4,20,3962.908268
600,12,0.75,0.6,0.7,4,2,4721.989075
600,12,0.75,0.6,0.7,4,5,5163.30139
600,12,0.75,0.6,0.7,4,10,5295.263232
600,12,0.75,0.6,0.7,4,20,4746.230158
600,12,0.75,0.6,0.9,4,2,5497.402085
600,12,0.75,0.6,0.9,4,5,5939.898377
600,12,0.75,0.6,0.9,4,10,5931.802088
600,12,0.75,0.6,0.9,4,20,5337.86395
300,6,0.25,0.2,0.5,5,0,874.6950456
300,6,0.25,0.2,0.5,5,0,874.6950456
300,6,0.25,0.2,0.5,5,0,874.6950456
300,6,0.25,0.2,0.5,5,0,874.6950456
300,6,0.25,0.2,0.5,5,0,874.6950456
300,6,0.25,0.2,0.5,5,0,874.6950456
300,6,0.25,0.2,0.5,5,0,874.6950456
300,6,0.25,0.2,0.5,5,0,874.6950456
300,6,0.25,0.2,0.5,5,0,874.6950456
300,6,0.25,0.2,0.5,5,0,874.6950456
300,6,0.25,0.2,0.5,5,0,874.6950456
300,6,0.25,0.2,0.5,5,0,874.6950456
300,6,0.25,0.2,0.5,5,0,874.6950456
300,6,0.25,0.2,0.5,5,0,874.6950456
300,6,0.25,0.2,0.5,5,0,874.6950456
300,6,0.25,0.2,0.5,5,0,874.6950456
300,6,0.25,0.2,0.5,5,0,874.6950456
300,6,0.25,0.2,0.5,5,0,874.6950456
300,6,0.25,0.2,0.5,5,0,874.6950456
300,6,0.25,0.2,0.5,5,0,874.6950456
300,6,0.25,0.2,0.7,5,0,1117.485261
300,6,0.25,0.2,0.7,5,0,1117.485261
300,6,0.25,0.2,0.7,5,0,1117.485261
300,6,0.25,0.2,0.7,5,0,1117.485261
300,6,0.25,0.2,0.7,5,0,1117.485261
300,6,0.25,0.2,0.7,5,0,1117.485261
300,6,0.25,0.2,0.7,5,0,1117.485261
300,6,0.25,0.2,0.7,5,0,1117.485261
300,6,0.25,0.2,0.7,5,0,1117.485261
300,6,0.25,0.2,0.7,5,0,1117.485261
300,6,0.25,0.2,0.7,5,0,1117.485261
300,6,0.25,0.2,0.7,5,0,1117.485261
300,6,0.25,0.2,0.7,5,0,1117.485261
300,6,0.25,0.2,0.7,5,0,1117.485261
300,6,0.25,0.2,0.7,5,0,1117.485261
300,6,0.25,0.2,0.7,5,0,1117.485261
300,6,0.25,0.2,0.7,5,0,1117.485261
300,6,0.25,0.2,0.7,5,0,1117.485261
300,6,0.25,0.2,0.7,5,0,1117.485261
300,6,0.25,0.2,0.7,5,0,1117.485261
300,6,0.25,0.2,0.9,5,0,1315.588563
300,6,0.25,0.2,0.9,5,0,1315.588563
300,6,0.25,0.2,0.9,5,0,1315.588563
300,6,0.25,0.2,0.9,5,0,1315.588563
300,6,0.25,0.2,0.9,5,0,1315.588563
300,6,0.25,0.2,0.9,5,0,1315.588563
300,6,0.25,0.2,0.9,5,0,1315.588563
300,6,0.25,0.2,0.9,5,0,1315.588563
300,6,0.25,0.2,0.9,5,0,1315.588563
300,6,0.25,0.2,0.9,5,0,1315.588563
300,6,0.25,0.2,0.9,5,0,1315.588563
300,6,0.25,0.2,0.9,5,0,1315.588563
300,6,0.25,0.2,0.9,5,0,1315.588563
300,6,0.25,0.2,0.9,5,0,1315.588563
300,6,0.25,0.2,0.9,5,0,1315.588563
300,6,0.25,0.2,0.9,5,0,1315.588563
300,6,0.25,0.2,0.9,5,0,1315.588563
300,6,0.25,0.2,0.9,5,0,1315.588563
300,6,0.25,0.2,0.9,5,0,1315.588563
300,6,0.25,0.2,0.9,5,0,1315.588563
300,6,0.25,0.4,0.5,5,0,1081.90095
300,6,0.25,0.4,0.5,5,0,1081.90095
300,6,0.25,0.4,0.5,5,0,1081.90095
300,6,0.25,0.4,0.5,5,0,1081.90095
300,6,0.25,0.4,0.5,5,0,1081.90095
300,6,0.25,0.4,0.5,5,0,1081.90095
300,6,0.25,0.4,0.5,5,0,1081.90095
300,6,0.25,0.4,0.5,5,0,1081.90095
300,6,0.25,0.4,0.5,5,0,1081.90095
300,6,0.25,0.4,0.5,5,0,1081.90095
300,6,0.25,0.4,0.5,5,0,1081.90095
300,6,0.25,0.4,0.5,5,0,1081.90095
300,6,0.25,0.4,0.5,5,0,1081.90095
300,6,0.25,0.4,0.5,5,0,1081.90095
300,6,0.25,0.4,0.5,5,0,1081.90095
300,6,0.25,0.4,0.5,5,0,1081.90095
300,6,0.25,0.4,0.5,5,0,1081.90095
300,6,0.25,0.4,0.5,5,0,1081.90095
300,6,0.25,0.4,0.5,5,0,1081.90095
300,6,0.25,0.4,0.5,5,0,1081.90095
300,6,0.25,0.4,0.7,5,0,1353.719151
300,6,0.25,0.4,0.7,5,0,1353.719151
300,6,0.25,0.4,0.7,5,0,1353.719151
300,6,0.25,0.4,0.7,5,0,1353.719151
300,6,0.25,0.4,0.7,5,0,1353.719151
300,6,0.25,0.4,0.7,5,0,1353.719151
300,6,0.25,0.4,0.7,5,0,1353.719151
300,6,0.25,0.4,0.7,5,0,1353.719151
300,6,0.25,0.4,0.7,5,0,1353.719151
300,6,0.25,0.4,0.7,5,0,1353.719151
300,6,0.25,0.4,0.7,5,0,1353.719151
300,6,0.25,0.4,0.7,5,0,1353.719151
300,6,0.25,0.4,0.7,5,0,1353.719151
300,6,0.25,0.4,0.7,5,0,1353.719151
300,6,0.25,0.4,0.7,5,0,1353.719151
300,6,0.25,0.4,0.7,5,0,1353.719151
300,6,0.25,0.4,0.7,5,0,1353.719151
300,6,0.25,0.4,0.7,5,0,1353.719151
300,6,0.25,0.4,0.7,5,0,1353.719151
300,6,0.25,0.4,0.7,5,0,1353.719151
300,6,0.25,0.4,0.9,5,0,1563.917729
300,6,0.25,0.4,0.9,5,0,1563.917729
300,6,0.25,0.4,0.9,5,0,1563.917729
300,6,0.25,0.4,0.9,5,0,1563.917729
300,6,0.25,0.4,0.9,5,0,1563.917729
300,6,0.25,0.4,0.9,5,0,1563.917729
300,6,0.25,0.4,0.9,5,0,1563.917729
300,6,0.25,0.4,0.9,5,0,1563.917729
300,6,0.25,0.4,0.9,5,0,1563.917729
300,6,0.25,0.4,0.9,5,0,1563.917729
300,6,0.25,0.4,0.9,5,0,1563.917729
300,6,0.25,0.4,0.9,5,0,1563.917729
300,6,0.25,0.4,0.9,5,0,1563.917729
300,6,0.25,0.4,0.9,5,0,1563.917729
300,6,0.25,0.4,0.9,5,0,1563.917729
300,6,0.25,0.4,0.9,5,0,1563.917729
300,6,0.25,0.4,0.9,5,0,1563.917729
300,6,0.25,0.4,0.9,5,0,1563.917729
300,6,0.25,0.4,0.9,5,0,1563.917729
300,6,0.25,0.4,0.9,5,0,1563.917729
300,6,0.25,0.6,0.5,5,0,1434.535232
300,6,0.25,0.6,0.5,5,0,1434.535232
300,6,0.25,0.6,0.5,5,0,1434.535232
300,6,0.25,0.6,0.5,5,0,1434.535232
300,6,0.25,0.6,0.5,5,0,1434.535232
300,6,0.25,0.6,0.5,5,0,1434.535232
300,6,0.25,0.6,0.5,5,0,1434.535232
300,6,0.25,0.6,0.5,5,0,1434.535232
300,6,0.25,0.6,0.5,5,0,1434.535232
300,6,0.25,0.6,0.5,5,0,1434.535232
300,6,0.25,0.6,0.5,5,0,1434.535232
300,6,0.25,0.6,0.5,5,0,1434.535232
300,6,0.25,0.6,0.5,5,0,1434.535232
300,6,0.25,0.6,0.5,5,0,1434.535232
300,6,0.25,0.6,0.5,5,0,1434.535232
300,6,0.25,0.6,0.5,5,0,1434.535232
300,6,0.25,0.6,0.5,5,0,1434.535232
300,6,0.25,0.6,0.5,5,0,1434.535232
300,6,0.25,0.6,0.5,5,0,1434.535232
300,6,0.25,0.6,0.5,5,0,1434.535232
300,6,0.25,0.6,0.7,5,0,1739.529431
300,6,0.25,0.6,0.7,5,0,1739.529431
300,6,0.25,0.6,0.7,5,0,1739.529431
300,6,0.25,0.6,0.7,5,0,1739.529431
300,6,0.25,0.6,0.7,5,0,1739.529431
300,6,0.25,0.6,0.7,5,0,1739.529431
300,6,0.25,0.6,0.7,5,0,1739.529431
300,6,0.25,0.6,0.7,5,0,1739.529431
300,6,0.25,0.6,0.7,5,0,1739.529431
300,6,0.25,0.6,0.7,5,0,1739.529431
300,6,0.25,0.6,0.7,5,0,1739.529431
300,6,0.25,0.6,0.7,5,0,1739.529431
300,6,0.25,0.6,0.7,5,0,1739.529431
300,6,0.25,0.6,0.7,5,0,1739.529431
300,6,0.25,0.6,0.7,5,0,1739.529431
300,6,0.25,0.6,0.7,5,0,1739.529431
300,6,0.25,0.6,0.7,5,0,1739.529431
300,6,0.25,0.6,0.7,5,0,1739.529431
300,6,0.25,0.6,0.7,5,0,1739.529431
300,6,0.25,0.6,0.7,5,0,1739.529431
300,6,0.25,0.6,0.9,5,0,1955.417692
300,6,0.25,0.6,0.9,5,0,1955.417692
300,6,0.25,0.6,0.9,5,0,1955.417692
300,6,0.25,0.6,0.9,5,0,1955.417692
300,6,0.25,0.6,0.9,5,0,1955.417692
300,6,0.25,0.6,0.9,5,0,1955.417692
300,6,0.25,0.6,0.9,5,0,1955.417692
300,6,0.25,0.6,0.9,5,0,1955.417692
300,6,0.25,0.6,0.9,5,0,1955.417692
300,6,0.25,0.6,0.9,5,0,1955.417692
300,6,0.25,0.6,0.9,5,0,1955.417692
300,6,0.25,0.6,0.9,5,0,1955.417692
300,6,0.25,0.6,0.9,5,0,1955.417692
300,6,0.25,0.6,0.9,5,0,1955.417692
300,6,0.25,0.6,0.9,5,0,1955.417692
300,6,0.25,0.6,0.9,5,0,1955.417692
300,6,0.25,0.6,0.9,5,0,1955.417692
300,6,0.25,0.6,0.9,5,0,1955.417692
300,6,0.25,0.6,0.9,5,0,1955.417692
300,6,0.25,0.6,0.9,5,0,1955.417692
300,6,0.5,0.2,0.5,5,0,923.9459942
300,6,0.5,0.2,0.5,5,0,923.9459942
300,6,0.5,0.2,0.5,5,0,923.9459942
300,6,0.5,0.2,0.5,5,0,923.9459942
300,6,0.5,0.2,0.5,5,0,923.9459942
300,6,0.5,0.2,0.5,5,0,923.9459942
300,6,0.5,0.2,0.5,5,0,923.9459942
300,6,0.5,0.2,0.5,5,0,923.9459942
300,6,0.5,0.2,0.5,5,0,923.9459942
300,6,0.5,0.2,0.5,5,0,923.9459942
300,6,0.5,0.2,0.5,5,0,923.9459942
300,6,0.5,0.2,0.5,5,0,923.9459942
300,6,0.5,0.2,0.5,5,0,923.9459942
300,6,0.5,0.2,0.5,5,0,923.9459942
300,6,0.5,0.2,0.5,5,0,923.9459942
300,6,0.5,0.2,0.5,5,0,923.9459942
300,6,0.5,0.2,0.5,5,0,923.9459942
300,6,0.5,0.2,0.5,5,0,923.9459942
300,6,0.5,0.2,0.5,5,0,923.9459942
300,6,0.5,0.2,0.5,5,0,923.9459942
300,6,0.5,0.2,0.7,5,0,1204.382367
300,6,0.5,0.2,0.7,5,0,1204.382367
300,6,0.5,0.2,0.7,5,0,1204.382367
300,6,0.5,0.2,0.7,5,0,1204.382367
300,6,0.5,0.2,0.7,5,0,1204.382367
300,6,0.5,0.2,0.7,5,0,1204.382367
300,6,0.5,0.2,0.7,5,0,1204.382367
300,6,0.5,0.2,0.7,5,0,1204.382367
300,6,0.5,0.2,0.7,5,0,1204.382367
300,6,0.5,0.2,0.7,5,0,1204.382367
300,6,0.5,0.2,0.7,5,0,1204.382367
300,6,0.5,0.2,0.7,5,0,1204.382367
300,6,0.5,0.2,0.7,5,0,1204.382367
300,6,0.5,0.2,0.7,5,0,1204.382367
300,6,0.5,0.2,0.7,5,0,1204.382367
300,6,0.5,0.2,0.7,5,0,1204.382367
300,6,0.5,0.2,0.7,5,0,1204.382367
300,6,0.5,0.2,0.7,5,0,1204.382367
300,6,0.5,0.2,0.7,5,0,1204.382367
300,6,0.5,0.2,0.7,5,0,1204.382367
300,6,0.5,0.2,0.9,5,0,1444.809106
300,6,0.5,0.2,0.9,5,0,1444.809106
300,6,0.5,0.2,0.9,5,0,1444.809106
300,6,0.5,0.2,0.9,5,0,1444.809106
300,6,0.5,0.2,0.9,5,0,1444.809106
300,6,0.5,0.2,0.9,5,0,1444.809106
300,6,0.5,0.2,0.9,5,0,1444.809106
300,6,0.5,0.2,0.9,5,0,1444.809106
300,6,0.5,0.2,0.9,5,0,1444.809106
300,6,0.5,0.2,0.9,5,0,1444.809106
300,6,0.5,0.2,0.9,5,0,1444.809106
300,6,0.5,0.2,0.9,5,0,1444.809106
300,6,0.5,0.2,0.9,5,0,1444.809106
300,6,0.5,0.2,0.9,5,0,1444.809106
300,6,0.5,0.2,0.9,5,0,1444.809106
300,6,0.5,0.2,0.9,5,0,1444.809106
300,6,0.5,0.2,0.9,5,0,1444.809106
300,6,0.5,0.2,0.9,5,0,1444.809106
300,6,0.5,0.2,0.9,5,0,1444.809106
300,6,0.5,0.2,0.9,5,0,1444.809106
300,6,0.5,0.4,0.5,5,0,1154.948597
300,6,0.5,0.4,0.5,5,0,1154.948597
300,6,0.5,0.4,0.5,5,0,1154.948597
300,6,0.5,0.4,0.5,5,0,1154.948597
300,6,0.5,0.4,0.5,5,0,1154.948597
300,6,0.5,0.4,0.5,5,0,1154.948597
300,6,0.5,0.4,0.5,5,0,1154.948597
300,6,0.5,0.4,0.5,5,0,1154.948597
300,6,0.5,0.4,0.5,5,0,1154.948597
300,6,0.5,0.4,0.5,5,0,1154.948597
300,6,0.5,0.4,0.5,5,0,1154.948597
300,6,0.5,0.4,0.5,5,0,1154.948597
300,6,0.5,0.4,0.5,5,0,1154.948597
300,6,0.5,0.4,0.5,5,0,1154.948597
300,6,0.5,0.4,0.5,5,0,1154.948597
300,6,0.5,0.4,0.5,5,0,1154.948597
300,6,0.5,0.4,0.5,5,0,1154.948597
300,6,0.5,0.4,0.5,5,0,1154.948597
300,6,0.5,0.4,0.5,5,0,1154.948597
300,6,0.5,0.4,0.5,5,0,1154.948597
300,6,0.5,0.4,0.7,5,0,1479.312491
300,6,0.5,0.4,0.7,5,0,1479.312491
300,6,0.5,0.4,0.7,5,0,1479.312491
300,6,0.5,0.4,0.7,5,0,1479.312491
300,6,0.5,0.4,0.7,5,0,1479.312491
300,6,0.5,0.4,0.7,5,0,1479.312491
300,6,0.5,0.4,0.7,5,0,1479.312491
300,6,0.5,0.4,0.7,5,0,1479.312491
300,6,0.5,0.4,0.7,5,0,1479.312491
300,6,0.5,0.4,0.7,5,0,1479.312491
300,6,0.5,0.4,0.7,5,0,1479.312491
300,6,0.5,0.4,0.7,5,0,1479.312491
300,6,0.5,0.4,0.7,5,0,1479.312491
300,6,0.5,0.4,0.7,5,0,1479.312491
300,6,0.5,0.4,0.7,5,0,1479.312491
300,6,0.5,0.4,0.7,5,0,1479.312491
300,6,0.5,0.4,0.7,5,0,1479.312491
300,6,0.5,0.4,0.7,5,0,1479.312491
300,6,0.5,0.4,0.7,5,0,1479.312491
300,6,0.5,0.4,0.7,5,0,1479.312491
300,6,0.5,0.4,0.9,5,0,1745.84432
300,6,0.5,0.4,0.9,5,0,1745.84432
300,6,0.5,0.4,0.9,5,0,1745.84432
300,6,0.5,0.4,0.9,5,0,1745.84432
300,6,0.5,0.4,0.9,5,0,1745.84432
300,6,0.5,0.4,0.9,5,0,1745.84432
300,6,0.5,0.4,0.9,5,0,1745.84432
300,6,0.5,0.4,0.9,5,0,1745.84432
300,6,0.5,0.4,0.9,5,0,1745.84432
300,6,0.5,0.4,0.9,5,0,1745.84432
300,6,0.5,0.4,0.9,5,0,1745.84432
300,6,0.5,0.4,0.9,5,0,1745.84432
300,6,0.5,0.4,0.9,5,0,1745.84432
300,6,0.5,0.4,0.9,5,0,1745.84432
300,6,0.5,0.4,0.9,5,0,1745.84432
300,6,0.5,0.4,0.9,5,0,1745.84432
300,6,0.5,0.4,0.9,5,0,1745.84432
300,6,0.5,0.4,0.9,5,0,1745.84432
300,6,0.5,0.4,0.9,5,0,1745.84432
300,6,0.5,0.4,0.9,5,0,1745.84432
300,6,0.5,0.6,0.5,5,0,1548.04015
300,6,0.5,0.6,0.5,5,0,1548.04015
300,6,0.5,0.6,0.5,5,0,1548.04015
300,6,0.5,0.6,0.5,5,0,1548.04015
300,6,0.5,0.6,0.5,5,0,1548.04015
300,6,0.5,0.6,0.5,5,0,1548.04015
300,6,0.5,0.6,0.5,5,0,1548.04015
300,6,0.5,0.6,0.5,5,0,1548.04015
300,6,0.5,0.6,0.5,5,0,1548.04015
300,6,0.5,0.6,0.5,5,0,1548.04015
300,6,0.5,0.6,0.5,5,0,1548.04015
300,6,0.5,0.6,0.5,5,0,1548.04015
300,6,0.5,0.6,0.5,5,0,1548.04015
300,6,0.5,0.6,0.5,5,0,1548.04015
300,6,0.5,0.6,0.5,5,0,1548.04015
300,6,0.5,0.6,0.5,5,0,1548.04015
300,6,0.5,0.6,0.5,5,0,1548.04015
300,6,0.5,0.6,0.5,5,0,1548.04015
300,6,0.5,0.6,0.5,5,0,1548.04015
300,6,0.5,0.6,0.5,5,0,1548.04015
300,6,0.5,0.6,0.7,5,0,1927.008641
300,6,0.5,0.6,0.7,5,0,1927.008641
300,6,0.5,0.6,0.7,5,0,1927.008641
300,6,0.5,0.6,0.7,5,0,1927.008641
300,6,0.5,0.6,0.7,5,0,1927.008641
300,6,0.5,0.6,0.7,5,0,1927.008641
300,6,0.5,0.6,0.7,5,0,1927.008641
300,6,0.5,0.6,0.7,5,0,1927.008641
300,6,0.5,0.6,0.7,5,0,1927.008641
300,6,0.5,0.6,0.7,5,0,1927.008641
300,6,0.5,0.6,0.7,5,0,1927.008641
300,6,0.5,0.6,0.7,5,0,1927.008641
300,6,0.5,0.6,0.7,5,0,1927.008641
300,6,0.5,0.6,0.7,5,0,1927.008641
300,6,0.5,0.6,0.7,5,0,1927.008641
300,6,0.5,0.6,0.7,5,0,1927.008641
300,6,0.5,0.6,0.7,5,0,1927.008641
300,6,0.5,0.6,0.7,5,0,1927.008641
300,6,0.5,0.6,0.7,5,0,1927.008641
300,6,0.5,0.6,0.7,5,0,1927.008641
300,6,0.5,0.6,0.9,5,0,2216.144621
300,6,0.5,0.6,0.9,5,0,2216.144621
300,6,0.5,0.6,0.9,5,0,2216.144621
300,6,0.5,0.6,0.9,5,0,2216.144621
300,6,0.5,0.6,0.9,5,0,2216.144621
300,6,0.5,0.6,0.9,5,0,2216.144621
300,6,0.5,0.6,0.9,5,0,2216.144621
300,6,0.5,0.6,0.9,5,0,2216.144621
300,6,0.5,0.6,0.9,5,0,2216.144621
300,6,0.5,0.6,0.9,5,0,2216.144621
300,6,0.5,0.6,0.9,5,0,2216.144621
300,6,0.5,0.6,0.9,5,0,2216.144621
300,6,0.5,0.6,0.9,5,0,2216.144621
300,6,0.5,0.6,0.9,5,0,2216.144621
300,6,0.5,0.6,0.9,5,0,2216.144621
300,6,0.5,0.6,0.9,5,0,2216.144621
300,6,0.5,0.6,0.9,5,0,2216.144621
300,6,0.5,0.6,0.9,5,0,2216.144621
300,6,0.5,0.6,0.9,5,0,2216.144621
300,6,0.5,0.6,0.9,5,0,2216.144621
300,6,0.75,0.2,0.5,5,0,945.0309955
300,6,0.75,0.2,0.5,5,0,945.0309955
300,6,0.75,0.2,0.5,5,0,945.0309955
300,6,0.75,0.2,0.5,5,0,945.0309955
300,6,0.75,0.2,0.5,5,0,945.0309955
300,6,0.75,0.2,0.5,5,0,945.0309955
300,6,0.75,0.2,0.5,5,0,945.0309955
300,6,0.75,0.2,0.5,5,0,945.0309955
300,6,0.75,0.2,0.5,5,0,945.0309955
300,6,0.75,0.2,0.5,5,0,945.0309955
300,6,0.75,0.2,0.5,5,0,945.0309955
300,6,0.75,0.2,0.5,5,0,945.0309955
300,6,0.75,0.2,0.5,5,0,945.0309955
300,6,0.75,0.2,0.5,5,0,945.0309955
300,6,0.75,0.2,0.5,5,0,945.0309955
300,6,0.75,0.2,0.5,5,0,945.0309955
300,6,0.75,0.2,0.5,5,0,945.0309955
300,6,0.75,0.2,0.5,5,0,945.0309955
300,6,0.75,0.2,0.5,5,0,945.0309955
300,6,0.75,0.2,0.5,5,0,945.0309955
300,6,0.75,0.2,0.7,5,0,1242.411001
300,6,0.75,0.2,0.7,5,0,1242.411001
300,6,0.75,0.2,0.7,5,0,1242.411001
300,6,0.75,0.2,0.7,5,0,1242.411001
300,6,0.75,0.2,0.7,5,0,1242.411001
300,6,0.75,0.2,0.7,5,0,1242.411001
300,6,0.75,0.2,0.7,5,0,1242.411001
300,6,0.75,0.2,0.7,5,0,1242.411001
300,6,0.75,0.2,0.7,5,0,1242.411001
300,6,0.75,0.2,0.7,5,0,1242.411001
300,6,0.75,0.2,0.7,5,0,1242.411001
300,6,0.75,0.2,0.7,5,0,1242.411001
300,6,0.75,0.2,0.7,5,0,1242.411001
300,6,0.75,0.2,0.7,5,0,1242.411001
300,6,0.75,0.2,0.7,5,0,1242.411001
300,6,0.75,0.2,0.7,5,0,1242.411001
300,6,0.75,0.2,0.7,5,0,1242.411001
300,6,0.75,0.2,0.7,5,0,1242.411001
300,6,0.75,0.2,0.7,5,0,1242.411001
300,6,0.75,0.2,0.7,5,0,1242.411001
300,6,0.75,0.2,0.9,5,0,1502.632749
300,6,0.75,0.2,0.9,5,0,1502.632749
300,6,0.75,0.2,0.9,5,0,1502.632749
300,6,0.75,0.2,0.9,5,0,1502.632749
300,6,0.75,0.2,0.9,5,0,1502.632749
300,6,0.75,0.2,0.9,5,0,1502.632749
300,6,0.75,0.2,0.9,5,0,1502.632749
300,6,0.75,0.2,0.9,5,0,1502.632749
300,6,0.75,0.2,0.9,5,0,1502.632749
300,6,0.75,0.2,0.9,5,0,1502.632749
300,6,0.75,0.2,0.9,5,0,1502.632749
300,6,0.75,0.2,0.9,5,0,1502.632749
300,6,0.75,0.2,0.9,5,0,1502.632749
300,6,0.75,0.2,0.9,5,0,1502.632749
300,6,0.75,0.2,0.9,5,0,1502.632749
300,6,0.75,0.2,0.9,5,0,1502.632749
300,6,0.75,0.2,0.9,5,0,1502.632749
300,6,0.75,0.2,0.9,5,0,1502.632749
300,6,0.75,0.2,0.9,5,0,1502.632749
300,6,0.75,0.2,0.9,5,0,1502.632749
300,6,0.75,0.4,0.5,5,0,1188.544815
300,6,0.75,0.4,0.5,5,0,1188.544815
300,6,0.75,0.4,0.5,5,0,1188.544815
300,6,0.75,0.4,0.5,5,0,1188.544815
300,6,0.75,0.4,0.5,5,0,1188.544815
300,6,0.75,0.4,0.5,5,0,1188.544815
300,6,0.75,0.4,0.5,5,0,1188.544815
300,6,0.75,0.4,0.5,5,0,1188.544815
300,6,0.75,0.4,0.5,5,0,1188.544815
300,6,0.75,0.4,0.5,5,0,1188.544815
300,6,0.75,0.4,0.5,5,0,1188.544815
300,6,0.75,0.4,0.5,5,0,1188.544815
300,6,0.75,0.4,0.5,5,0,1188.544815
300,6,0.75,0.4,0.5,5,0,1188.544815
300,6,0.75,0.4,0.5,5,0,1188.544815
300,6,0.75,0.4,0.5,5,0,1188.544815
300,6,0.75,0.4,0.5,5,0,1188.544815
300,6,0.75,0.4,0.5,5,0,1188.544815
300,6,0.75,0.4,0.5,5,0,1188.544815
300,6,0.75,0.4,0.5,5,0,1188.544815
300,6,0.75,0.4,0.7,5,0,1538.612515
300,6,0.75,0.4,0.7,5,0,1538.612515
300,6,0.75,0.4,0.7,5,0,1538.612515
300,6,0.75,0.4,0.7,5,0,1538.612515
300,6,0.75,0.4,0.7,5,0,1538.612515
300,6,0.75,0.4,0.7,5,0,1538.612515
300,6,0.75,0.4,0.7,5,0,1538.612515
300,6,0.75,0.4,0.7,5,0,1538.612515
300,6,0.75,0.4,0.7,5,0,1538.612515
300,6,0.75,0.4,0.7,5,0,1538.612515
300,6,0.75,0.4,0.7,5,0,1538.612515
300,6,0.75,0.4,0.7,5,0,1538.612515
300,6,0.75,0.4,0.7,5,0,1538.612515
300,6,0.75,0.4,0.7,5,0,1538.612515
300,6,0.75,0.4,0.7,5,0,1538.612515
300,6,0.75,0.4,0.7,5,0,1538.612515
300,6,0.75,0.4,0.7,5,0,1538.612515
300,6,0.75,0.4,0.7,5,0,1538.612515
300,6,0.75,0.4,0.7,5,0,1538.612515
300,6,0.75,0.4,0.7,5,0,1538.612515
300,6,0.75,0.4,0.9,5,0,1834.059428
300,6,0.75,0.4,0.9,5,0,1834.059428
300,6,0.75,0.4,0.9,5,0,1834.059428
300,6,0.75,0.4,0.9,5,0,1834.059428
300,6,0.75,0.4,0.9,5,0,1834.059428
300,6,0.75,0.4,0.9,5,0,1834.059428
300,6,0.75,0.4,0.9,5,0,1834.059428
300,6,0.75,0.4,0.9,5,0,1834.059428
300,6,0.75,0.4,0.9,5,0,1834.059428
300,6,0.75,0.4,0.9,5,0,1834.059428
300,6,0.75,0.4,0.9,5,0,1834.059428
300,6,0.75,0.4,0.9,5,0,1834.059428
300,6,0.75,0.4,0.9,5,0,1834.059428
300,6,0.75,0.4,0.9,5,0,1834.059428
300,6,0.75,0.4,0.9,5,0,1834.059428
300,6,0.75,0.4,0.9,5,0,1834.059428
300,6,0.75,0.4,0.9,5,0,1834.059428
300,6,0.75,0.4,0.9,5,0,1834.059428
300,6,0.75,0.4,0.9,5,0,1834.059428
300,6,0.75,0.4,0.9,5,0,1834.059428
300,6,0.75,0.6,0.5,5,0,1605.742494
300,6,0.75,0.6,0.5,5,0,1605.742494
300,6,0.75,0.6,0.5,5,0,1605.742494
300,6,0.75,0.6,0.5,5,0,1605.742494
300,6,0.75,0.6,0.5,5,0,1605.742494
300,6,0.75,0.6,0.5,5,0,1605.742494
300,6,0.75,0.6,0.5,5,0,1605.742494
300,6,0.75,0.6,0.5,5,0,1605.742494
300,6,0.75,0.6,0.5,5,0,1605.742494
300,6,0.75,0.6,0.5,5,0,1605.742494
300,6,0.75,0.6,0.5,5,0,1605.742494
300,6,0.75,0.6,0.5,5,0,1605.742494
300,6,0.75,0.6,0.5,5,0,1605.742494
300,6,0.75,0.6,0.5,5,0,1605.742494
300,6,0.75,0.6,0.5,5,0,1605.742494
300,6,0.75,0.6,0.5,5,0,1605.742494
300,6,0.75,0.6,0.5,5,0,1605.742494
300,6,0.75,0.6,0.5,5,0,1605.742494
300,6,0.75,0.6,0.5,5,0,1605.742494
300,6,0.75,0.6,0.5,5,0,1605.742494
300,6,0.75,0.6,0.7,5,0,2025.267797
300,6,0.75,0.6,0.7,5,0,2025.267797
300,6,0.75,0.6,0.7,5,0,2025.267797
300,6,0.75,0.6,0.7,5,0,2025.267797
300,6,0.75,0.6,0.7,5,0,2025.267797
300,6,0.75,0.6,0.7,5,0,2025.267797
300,6,0.75,0.6,0.7,5,0,2025.267797
300,6,0.75,0.6,0.7,5,0,2025.267797
300,6,0.75,0.6,0.7,5,0,2025.267797
300,6,0.75,0.6,0.7,5,0,2025.267797
300,6,0.75,0.6,0.7,5,0,2025.267797
300,6,0.75,0.6,0.7,5,0,2025.267797
300,6,0.75,0.6,0.7,5,0,2025.267797
300,6,0.75,0.6,0.7,5,0,2025.267797
300,6,0.75,0.6,0.7,5,0,2025.267797
300,6,0.75,0.6,0.7,5,0,2025.267797
300,6,0.75,0.6,0.7,5,0,2025.267797
300,6,0.75,0.6,0.7,5,0,2025.267797
300,6,0.75,0.6,0.7,5,0,2025.267797
300,6,0.75,0.6,0.7,5,0,2025.267797
300,6,0.75,0.6,0.9,5,0,2357.068029
300,6,0.75,0.6,0.9,5,0,2357.068029
300,6,0.75,0.6,0.9,5,0,2357.068029
300,6,0.75,0.6,0.9,5,0,2357.068029
300,6,0.75,0.6,0.9,5,0,2357.068029
300,6,0.75,0.6,0.9,5,0,2357.068029
